,id,text,number_of_retweets,number_of_favorites,date,user_id,user_screen_name
131,1512899426020466696,@BiowareBestie at least with rdr2 i can do a slowburn with tlou2 it’s just constant fear and depression 😭,0,1,2022-04-09 21:05:06+00:00,1485892034284199936,soIavellanhell
132,1512899416461647873,"Hey Al Levin, M.Ed. -- The Depression Files(@allevin18), thank you for following me",0,0,2022-04-09 21:05:03+00:00,32368635,KCTesterman
133,1512899406051299335,@ExaRocket yes. we have to save this world from depression,0,1,2022-04-09 21:05:01+00:00,1272644828220870662,_hann_n
134,1512899382764576772,"Particularly the parts of the brain that manage impulse control, decision making, impulsivity, addictive tendencies. Obviously chronic unabating stress from poverty will also cause increased depression &amp; anxiety which are both a form of brain &amp; nervous system damage essentially.",0,0,2022-04-09 21:04:55+00:00,493995155,SonjaConscious
135,1512899374241792005,@mursaki9 @sbeezer At 55 I’m post menopause and still have the depression symptoms. My TSH is through the roof but I manage my helplessness through diet and exercise too.,0,0,2022-04-09 21:04:53+00:00,1300986660344287232,cottonellequeen
136,1512899304280707077,"it’s so nice that kathy and i have slowly come out of our winter depression to be able maintain a clean home. therefore on deep clean day, i can scrub the washer, vacuum, and trash can 😈",0,0,2022-04-09 21:04:37+00:00,38103927,millertimesis
137,1512899234181390336,this really do be a whole different level of depression,0,1,2022-04-09 21:04:20+00:00,1169563063583936512,gonpachirro
138,1512899230154772481,"wytpipo, y’all okay?

If I was white I’d be so embarrass. 

I think my white guilt would be at max.

70 million voted for DFG.
Why/how voter suppression &amp; #kentajibrownjackson.

GOP’s racist policies &amp;  disrespects are blatant. 

https://t.co/MLC4txqWNO",0,0,2022-04-09 21:04:19+00:00,1385035081832706052,herb2341
139,1512899214434574336,"Okay depression phase over. We’re gonna smash these traitors in the next election. Jo bhi karlain, Allah dekh raha hai aur Allah bara hai. 2/3 majority IA.",4,15,2022-04-09 21:04:15+00:00,1030843527440334848,thearcherr_
140,1512899186756407300,"We're Here To Help! We are online therapy platform, which essentially connects certified psychologists and people suffering from mental health issues such as depression, stress and anxiety, among dozens of other clinically defined disorders. Book your appointment now: ... https://t.co/IZXPtJPPdr",0,0,2022-04-09 21:04:09+00:00,2333502132,Core_IdealMe
141,1512899171681898496,foxy helps cure Henry Stickmin's depression https://t.co/yUBbk3gEE8,0,0,2022-04-09 21:04:05+00:00,1501758506898116609,questionomatic
142,1512899171359297537,"My night was ruined.
A disaster. 
I am about to fall inti depression Im already distancing myself a lot before I get hurt more ans more.
Almost started crying in public today.",0,0,2022-04-09 21:04:05+00:00,1004146528448077824,1True9
143,1512899153478705157,@ErindMUFC2 Going to give the poor lad depression,0,1,2022-04-09 21:04:01+00:00,1343137041400410113,unitedbader
144,1512899146272981001,do people with nautical themed bedrooms have depression like anchors and sailboat decor and stuff I feel like I need that I just can't imagine sadness happening there,0,0,2022-04-09 21:03:59+00:00,3392269311,frogoggIes
145,1512899099481329669,just became the new face of depression https://t.co/JXIqBbn3eK,0,2,2022-04-09 21:03:48+00:00,1402236712839958528,Maziqueen666
146,1512899075938656262,Annnnnnd DEPRESSION.,0,1,2022-04-09 21:03:42+00:00,77896908,TheLadyFlash
147,1512899071077408782,"@Steph37022424 @amyalkon @LindaWilliamsMD @evolutionarypsy eventually, clinical depression, hastening of dementia too, I would guess. Longest whole period I myself was awake was 132 hours; ideation was not a problem for me, since it was acute pain keeping me awake. Almost died just of the pain, let alone its cause or the sleeplessness.",0,0,2022-04-09 21:03:41+00:00,125928028,Gurdur
148,1512899044766633990,"We're Here To Help! We are online therapy platform, which essentially connects certified psychologists and people suffering from mental health issues such as depression, stress and anxiety, among dozens of other clinically defined disorders. Book your appointment now: ... https://t.co/obpoGBldMh",0,0,2022-04-09 21:03:35+00:00,1358446706820603907,CoreCentreOn
149,1512899011228803072,@sbeezer Hard to admit depression. It’s not being sad with reason. It’s negative self talk that doesn’t ring true.,0,0,2022-04-09 21:03:27+00:00,2957748234,ldskburns
150,1512898897462669319,@DKoupf I think what you are experiencing is called existential depression with psychosis.,0,0,2022-04-09 21:03:00+00:00,438111405,world_on_a_wire
151,1512898882690297859,"the fnf community disappoints me greatly

if you hate on any other mod you get cancelled and called various slurs but if you hate dnb you are ""based"" and it is now cool to give a literal teenager depression and suicidal thoughts",0,1,2022-04-09 21:02:56+00:00,1429302920693092355,Stats451
152,1512898875962572807,"Today I learnt about support needs so welcome to another episode of:
Does Cen have ADHD, Autism or is it just depressed?

(I don't claim to be diagnosed as any of these bar depression btw sorry if I'm overstepping I'm just considering asking my doctor about it)",0,3,2022-04-09 21:02:54+00:00,1403855638850048002,DsmpUncensored
153,1512898875526627329,@FairlyAdept @JanetPageHill I'm having heart trouble and a host of other things because of my shit life. Medication has damaged my liver. Bad depression. Make the time you have left rockin.,0,1,2022-04-09 21:02:54+00:00,1422676773402206208,ChloeMarch10
154,1512898811659649024,"@tealeeaf @VladVexler Sometimes I think depression is a signal for your body to rest. I notice depression creep in if I've over-exerted myself and seems to slip away after a few quiet days. I wish I'd known this about myself earlier in my life, instead of pushing so hard.",0,0,2022-04-09 21:02:39+00:00,19792755,myrichlife
155,1512898770073182227,we love a dysfunctional family that damages your mental health and makes my anxiety and depression worse 🤍,0,0,2022-04-09 21:02:29+00:00,1495931965991698432,sfacepresskim
156,1512898746480222209,"@BriannaWu I was 7 years old when I received FFVII for Christmas, it completely changed my entire life. For 20 years I was infatuated with Final Fantasy. When I played FFXIII it gave my increased feelings of depression and overall realization that Final Fantasy was for the most part dead.",0,0,2022-04-09 21:02:24+00:00,291934080,xPolyMorphic
157,1512898736707731456,@sbeezer I think this is part of the lovely chapter called menopause. I’m the same age as you and I’ve suffered from depression since my 30’s BUT there’s a different element to it now. Check with your doctor but also a reputable naturalist dr. Hang in there. I know it sucks.,0,0,2022-04-09 21:02:21+00:00,91929422,MrsRider2017
158,1512898698170220549,@woodenguthrie @DougCollinsUX Nothing cures depression like bacon,0,0,2022-04-09 21:02:12+00:00,35871332,ClayNichols
159,1512898681774694402,@MrBeast Ummm I have depression I would be fine for a while. Then I can pay my debts and support myself with the money since I can't work due to a recent condition.,0,0,2022-04-09 21:02:08+00:00,1277773385381142533,tarotfaerose
160,1512898681233899520,"Coalition policies over 10 years have not grown the economy or improved wages.

According to economics Professor Ross Garnaut, ordinary Australians experienced a period of income stagnation between 2013 and 2020 that was unprecedented since the Great Depression of the 1930s.",0,1,2022-04-09 21:02:08+00:00,1435483288945135617,William22602394
161,1512898673914806272,"@RoryPlays_ Yes :) as someone who is bisexual myself, diagnosed with adhd, anxiety, depression and cptsd myself, I’ve created a community called happy hell. I couldn’t not write here - I feel like you’re calling me 🤣 non toxic aggressive positivity happiness hype love and equality + chaos❤️",0,1,2022-04-09 21:02:06+00:00,1248398903822569476,twoootles
162,1512898669334441994,"@MafiaReligious How many committed suicide coz of depression while putting on a good image?  Morals are like air in today's society.  There'll always be a tribe for all, stick to urs &amp; stop thinking about who the Treasures are rooting for.",0,0,2022-04-09 21:02:05+00:00,1202134614875287553,Favored68266644
163,1512898646542630921,"Find out how to Overcome Your Shyness using little-known Psychological tricks! Learn more: https://t.co/eYvY4TlLSc  

 #lonely #anxiety #mentalhealth #depression #mentalhealthawareness #selfcare #stress #wellness #Health  #Twitter https://t.co/UVZlelvreI",1,0,2022-04-09 21:02:00+00:00,1493273770848628736,Barrios4u
164,1512898634572083203,"I remember the day when you fell down from the container 2013 i was 13 year old cried my heart out seeing u injured badly
Was a night of depression i still remember when Nawaz shareef was giving his speech from his home 
@ImranKhanPTI",0,2,2022-04-09 21:01:57+00:00,1937227813,nooriikhan119
165,1512898631577202688,@sbeezer I am also 52. I have depression and anxiety. It’s really difficult when it first hits. Please go see your doctor and be honest with how your feeling. There is nothing wrong with being depressed. It happens to a ton of us. The medication really helps. My advice on the meds…,0,0,2022-04-09 21:01:56+00:00,1024939466,KerryGalcik
166,1512898588011298818,"suddenly, i feel that ""bargaining-depression"" phase again... and it hurt me a lot",0,0,2022-04-09 21:01:46+00:00,442776532,manusahalu
167,1512898585200836622,"@gjungeberg9 @tomek_krz @C_Kavanagh Idk I think there are other more important reasons to take what he says with a grain of salt. Depression doesn’t have to make you see things incorrectly, sometimes it can highlight sufferings in the world that are overlooked. But I generally get your point.",0,0,2022-04-09 21:01:45+00:00,1055632326221332480,zackkatty
168,1512898582545842176,@NoGankOmar I’m actually not but I guarantee a lot of the people that play/develop smite use drugs or take anti-anxiety/depression medication. Anyways make sure to go lift today. Don’t wanna end up like those people in life.,0,0,2022-04-09 21:01:45+00:00,2326147685,XileyQins
169,1512898490988388356,"HOLY HELL. TEXAS HAS HIT A NEW LOW! There is a 26yo woman in jail facing murder charges for a self-induced abortion. MAYBE we need to think about the self harm, helplessness, and depression she may be suffering and get her help before slapping on handcuffs. I'm  pretty amped 1/2",0,0,2022-04-09 21:01:23+00:00,218384513,liz_cpa
170,1512898489172127744,yes i love my little indie rpgs about depression https://t.co/QItCvLCTKy,0,0,2022-04-09 21:01:22+00:00,1496329020694151169,h20d0
171,1512898405747548160,I be joking about how severe my depression got over the last year but in all honesty I simply want to unalive myself,0,0,2022-04-09 21:01:02+00:00,1238387281892970496,FairyOfMiley
172,1512898384591568899,This app cures my depression somedays https://t.co/ydnHhj3pNg https://t.co/T3L7j3HJBk,0,1,2022-04-09 21:00:57+00:00,1327600284982517760,unsaid_dump
173,1512898381898784769,"Recent reviews of well-designed, randomized controlled trials comparing mindfulness  treatments... indicate that MBIs are effective in treating.../anxiety...depression... current depressive symptoms, Psychiatr Clin North Am. 2017 December ; 40(4): 739–749. doi:10.1016/j.psc.2017",0,0,2022-04-09 21:00:57+00:00,1589999041,drmhelguera
174,1512898348541480966,Like i love my friends and I'm really and truly happy for them and it feels like my depression evaporates while listening to them talking about what they're doing with their crushes but what the fuck is happening in this time of the year??? Is it spring's magic????,0,1,2022-04-09 21:00:49+00:00,1449419590149226507,lemmeburflower
175,1512898343889895426,This might actually give me depression,0,0,2022-04-09 21:00:48+00:00,170115416,JulianMeush
176,1512898253087547393,"@prettyflowerrss ❤️❤️❤️ thanks for letting us know it’s okay NOT to be happy happy happy every moment. Depression here, too.",0,0,2022-04-09 21:00:26+00:00,112557979,FinleyOfTulsa
177,1512898248620449792,"i think i focus on film because the medium is a momentary distraction from the harsh realities of the world. while watching a movie may distract you from depression for a few hours, consistently making films will distract you for far longer.",0,0,2022-04-09 21:00:25+00:00,1149735412866228225,nikomakesmovies
178,1512898227149942790,#DYK feeling strong emotions changes your breathing &amp; can trigger wheezing or asthma symptoms. Practicing mindfulness may help. https://t.co/JOpfEBLCHZ https://t.co/7vdFu8ORn6,0,0,2022-04-09 21:00:20+00:00,1093058394,publichealthOC
179,1512898202114031617,"@PuppetPina 🎵 You've got depression, don't you 🎵 https://t.co/tvb0jdJyFK",0,1,2022-04-09 21:00:14+00:00,985825085440184320,TheFreshKnight1
180,1512898182258307073,"We're Here To Help! We are online therapy platform, which essentially connects certified psychologists and people suffering from mental health issues such as depression, stress and anxiety, among dozens of other clinically defined disorders. Book your appointment now: ... https://t.co/bIPsJ1OQKi",0,0,2022-04-09 21:00:09+00:00,2333502132,Core_IdealMe
181,1512898174674952197,My depression had been so bad recently. That whenever I get compliments that I tend not to respond then me because my brain makes me feel like people are being nice to pity me,0,1,2022-04-09 21:00:07+00:00,4862297861,chargerupgaming
182,1512898159009226755,"Isn't this an effective way to improve concentration?
See for yourself

Click for more https://t.co/AkRlPPaRcT

insighttimer

#anxiety #nervousness #superstition #help #depression #relief #loneliness #adhd #ibs #fear #nerves #ptsd #suicide https://t.co/ptJi7eFs5q",0,0,2022-04-09 21:00:04+00:00,14179890,brookspeter
183,1512898145323130881,"When we're down the rabbit hole of depression or a trauma reaction, what we say to ourselves, about ourselves, REALLY matters. 

Emotional pain can trick us into fueling it by talking to ourselves in the voices of our old abusers &amp; bullies-- often without realizing it. 

Breathe.",7,35,2022-04-09 21:00:00+00:00,854484575724212224,DrDoyleSays
184,1512898133008818186,"#3 as a depression sufferer, I've cried myself to sleep many a time.",0,0,2022-04-09 20:59:57+00:00,906867539761930240,Conor9292
185,1512898124984975361,"2/ Some back story on me, I’ve suffered from depression through out high school and into my adult life. I know that’s been a constant stressful battle not only for me, but for millions of people. Please understand you’re not alone.",0,1,2022-04-09 20:59:55+00:00,1324781103140401152,OneMustardGrain
186,1512898108644024326,"@TheHeartMatrix @JoyAnnReid Wytpipo are not okay. They are suffering and lashing out. Depression is rampant. 

Anxiety kills. 

https://t.co/MLC4txqWNO",0,0,2022-04-09 20:59:52+00:00,1385035081832706052,herb2341
187,1512898070014537730,"Care responsibilities during the pandemic &amp; long before pushed millions of women out of the workforce over the last year. In the first year of the pandemic alone, 5.4 million women lost their jobs in the worst economic crisis since the Great Depression. https://t.co/ZczvxSyQy9",1,2,2022-04-09 20:59:42+00:00,323392744,CaringAcrossGen
188,1512898057620185088,"Seeing youthias crying on tl is therapy. It is exactly the reason why i am on twitter. Its my drug. Seeing them cry purifies soul, it eases up hardships, releases depression and makes you forget all the miseries of life. I cant thank God enough for making me see them crying❤️",1,2,2022-04-09 20:59:39+00:00,1183776228773453831,____Handle_____
189,1512898054470443019,"We're Here To Help! We are online therapy platform, which essentially connects certified psychologists and people suffering from mental health issues such as depression, stress and anxiety, among dozens of other clinically defined disorders. Book your appointment now: ... https://t.co/dBYuotJnQW",0,0,2022-04-09 20:59:39+00:00,1358446706820603907,CoreCentreOn
190,1512898032433520648,"@zerowondering Depression or not, if you have a healthy routine, it won't be a problem anymore. Regular 3 meals a day, 1 hour exercise, and 8 hours of work.

Easier said than done, right?
You can also go to therapy or your family doctor for recommendations. I can also help. Just DM me.",0,0,2022-04-09 20:59:33+00:00,154601734,DTeaBee
191,1512898020576305158,"@sbeezer Can you get checked out by a dr? Have you been in or started menopause? Hormone imbalances can cause depression. So can a lack of vitaminD.
Highly recommend a dr. visit if you can. 
If not, try some multi vites and a menopause supplement. I had good luck with amberen.",0,0,2022-04-09 20:59:31+00:00,1386841420997308422,ThePinkFeralGnu
192,1512897985654378498,"@Comply2Resist It exists alongside two other (false) planks of Democrat mythology: ""The New Deal ended the Great Depression"" and ""The two parties switched places on civil rights"".

https://t.co/8BoEVvW562",0,1,2022-04-09 20:59:22+00:00,1431902996393123849,realEssYoo
193,1512897970215215115,"It is the start of real depression for Pakistan!
#Whataman
#ImranKhan 
#NoConfidenceMotion 
#Bajwa",0,0,2022-04-09 20:59:19+00:00,1190840824453578758,MaryamAshfaq20
194,1512897932621598720,"Hoping that if I give into my feelings of extreme depression and just sleep the entire weekend, I’ll feel more equipped to fight them during the week. 

#MentalHealthMatters",0,1,2022-04-09 20:59:10+00:00,704076328220254208,HLNCampbell
195,1512897900929499144,"The field work mindset (go go go!) is triggering my eating disorder, and poor nutrition is letting depression &amp; anxiety take hold. I love the work and being in the field, but it's consuming me. I don't feel good. 2/4",0,0,2022-04-09 20:59:02+00:00,1243918009464434688,KelsSchoenemann
196,1512897880465498113,"At that point of depression where I'm incessantly posting on social media, just to feel something, but also can't bring myself to reply to anyone's messages, so I just look like a massive dickhead. Soz guys xoxox",0,0,2022-04-09 20:58:57+00:00,239505053,LilGingerMess
197,1512897869732364297,Filed my taxes and now I need a depression nap,0,1,2022-04-09 20:58:55+00:00,2328401,jensized
198,1512897861926719495,@paradigse Mental dysfunction is though. Depression is one side.,0,0,2022-04-09 20:58:53+00:00,577652127,OluwaSoLove
199,1512897853739335681,@sims4kiwi I know. Depression is a serious condition and there is a lot of unnecessary stress in life right now to add to it. Hang in there. Seek help if you need to.,0,1,2022-04-09 20:58:51+00:00,1283666005194010624,FactSnoop
200,1512897819706892295,2meirl4meirl https://t.co/xnayHfSBGN https://t.co/AVMUcDGOHl,0,0,2022-04-09 20:58:43+00:00,1450037650178678786,_depression_bot
201,1512897808164167681,@sbeezer @mdnij34 That is depression chief. Find something you enjoy to distract yourself for awhile,0,0,2022-04-09 20:58:40+00:00,716793588072497155,Twosidedhostile
202,1512897803483234308,anxiety and depression sucks,0,2,2022-04-09 20:58:39+00:00,3234875305,thirstdaysxo
203,1512897802103185410,"Win: I only slept for an hour and a half last night, which wasn't long enough to dream or have nightmares, apparently.

L: I took a depression nap for the same amount of time and had ALL of the nightmares.",0,0,2022-04-09 20:58:38+00:00,88565180,Ova_Dia
204,1512897797154123783,nothing like work to make post concert depression hit even harder,0,0,2022-04-09 20:58:37+00:00,1436443477273976846,xemptypleasurex
205,1512897794041790464,"I never took life seriously bc I never looked fwd to living more. I am 100% in love w my life now &amp;have been only thinking about my future. How everyone who is here will play a part later on. I see my future now(depression doesn’t go away, but I’ve found ways to make it easier)",0,0,2022-04-09 20:58:37+00:00,54693968,_supbabyj
206,1512897731332763650,@starsbian im literally listening to songs about my depression rn omg shoo??? not now sleep is for the weak,0,1,2022-04-09 20:58:22+00:00,1387317803347111938,rivensdaydream
207,1512897730846281734,@sbeezer I started suffering from depression around 52 or 53 as well. See your Dr. &amp; get on an anti depressant. It may take trying a few different ones to find the one that works for you. I was on mine for a few years &amp; now no longer need it.,0,0,2022-04-09 20:58:21+00:00,4426385054,amycallen_aa
208,1512897583064227841,@sbeezer I have panic attacks and severe anxiety and depression. Sounds like you are having some kind of crisis maybe just too much stress in a short period of time but I would talk to a doctor now Definitely call your family so you have support. The world is so crazy lately #MentalHealth,0,1,2022-04-09 20:57:46+00:00,3165200622,TimmyHogan1
209,1512897578110963712,@sbeezer Please don’t self diagnose. Go &amp; see your doctor. Depression is nasty if not treated. Prepare to be patient (no pun intended) as you didn’t get to be unwell overnight &amp; recovery is not going to happen overnight either. Take care … 🤗,0,0,2022-04-09 20:57:45+00:00,1268470508225363969,jimmysnan1
210,1512897575380267008,past concert depression already started https://t.co/Zd4EaQ0Zns,0,9,2022-04-09 20:57:44+00:00,875626724,myloverlouis
211,1512897564793659392,"@sbeezer How you feel is how exactly how depression feels. 5 common signs also include persistent low mood, lost interest in things we used to love. ... Feelings of worthlessness. ... Poor concentration. ... Thoughts of harming yourself. Here's more... https://t.co/IdbrhZ3NVK",0,0,2022-04-09 20:57:42+00:00,580046426,JosephScientist
212,1512897529356115973,Nvm depression hit,0,1,2022-04-09 20:57:33+00:00,1021228423,jaibeans
213,1512897525996470279,"A very bad #neurodivergent day for me. #ADHD #Depression #Anxiety #mentalillness
#brainhealth https://t.co/huppGQts1F",0,0,2022-04-09 20:57:33+00:00,32913110,iDeeSalazar
214,1512897520371961867,The depression is soul-crushing today lads,0,1,2022-04-09 20:57:31+00:00,51734354,AWarmPepsi
215,1512897503112409094,"@doc_bipolar I've accepted that PTSD will be part of me forever. Alas, my acceptance pushed me into depression. It's hard to accept what has been done to you, it's easier to hate than see yourself as ""stronger"" - could've done without it.",0,1,2022-04-09 20:57:27+00:00,921467521806602240,MunchkinDr
216,1512897499715018756,depression sleep is so exhausting,0,0,2022-04-09 20:57:26+00:00,1376599854118359040,daddylingg
217,1512897490848210948,"“I should try to go out to (thing) and be social and get some fresh air”
-Stays in bed with depression till 4pm instead-",0,1,2022-04-09 20:57:24+00:00,18236788,notcanti
218,1512897481528459269,Fighting depression and being broke at the same time. I dont remember the last time i have had peace of mind in this life. Sometimes you would think of going back to the creator.,0,0,2022-04-09 20:57:22+00:00,882164665702379520,GweruPrince
219,1512897476453412879,Girl this song gave me depression https://t.co/MtaD0uf9TH,0,1,2022-04-09 20:57:21+00:00,1023251652768358400,koennethldr
220,1512897455343480832,@Camila_Cabello Anxiety and depression is real. It doesn’t matter how much money you make or how famous you are. Thank you for speaking out. You are a hero to me! I love you so much!,0,0,2022-04-09 20:57:16+00:00,1443667891241504768,FLAerosmithfan
221,1512897425995874318,@bakkheias A depression on your way,0,0,2022-04-09 20:57:09+00:00,1291321258844577792,witcherself
222,1512897415447261195,sup seasonal depression https://t.co/wigUvj6aVK,0,2,2022-04-09 20:57:06+00:00,23813578,kgregstar
223,1512897409038405641,Time for sleep before depression day tomorrow.,0,0,2022-04-09 20:57:05+00:00,3679560855,MxGill_
224,1512897370786353174,"Depression is having food in front of you, but not wanting to eat it 😔",0,0,2022-04-09 20:56:56+00:00,470295706,Will_Snatch_You
225,1512897367086821376,"Once a man was asked: ""What did you gain by regularly praying to Allah?""
He replied: ""Nothing but let me tell you what I lost: anger, ego, greed, depression, insecurity and fear of death.""
Sometimes the answer to our prayers is not gaining but losing which ultimately is the gain.",0,2,2022-04-09 20:56:55+00:00,1115368822700236802,DamnLawyer_
226,1512897361722236929,Not this boy at working saying everyone has depression 😭 some of y’all need to get off the internet and see a real doctor,0,0,2022-04-09 20:56:53+00:00,981993499418492928,babygirlhotdog
227,1512897335465963521,(depression post),0,0,2022-04-09 20:56:47+00:00,995808633056309248,micaiahswifebot
228,1512897325659668483,@dogtorwho Ocd anxiety depression dissociation type 1 &amp; 3 type a personality disorder,0,1,2022-04-09 20:56:45+00:00,3364937179,sexlless
229,1512897274715770887,"@EdwardKyuli it's fucked up,youths are slowly dying of depression😑",0,1,2022-04-09 20:56:33+00:00,1499819712661925889,ErickRadidi
230,1512897214028394497,oh wait depression back,0,0,2022-04-09 20:56:18+00:00,1306054682029240321,Simmy16242170
231,1512897186278875141,"Hey, y'all. I'm going to cancel all streams for the foreseeable future. Not in a good place mentally and I just want to disappear. Depression sucks and it's definitely winning. I'm going to uninstall twitter for the time being.",0,1,2022-04-09 20:56:12+00:00,1116753496815095808,BroniniTTV
232,1512897153592664070,"things that cured my 13 years of unaddressed depression :

1. Maria’s daughter’s dinosaur toy",0,0,2022-04-09 20:56:04+00:00,1360318642186035209,annaxbellers
233,1512897134533750790,Seasonal depression &gt; seasonal allergies,0,0,2022-04-09 20:55:59+00:00,388610134,A_Star_Official
234,1512897102774673412,"i don't need sex, depression fucks me everyday",0,0,2022-04-09 20:55:52+00:00,1200205883281526784,ingitsurya
235,1512897048630247426,#BREAKING Tropical Depression #THREE formed earlier today. Storms15HQ is predicting possible tropical storm at the 11PM advisory. From STORMS15. https://t.co/tQ2YuomxvZ,0,0,2022-04-09 20:55:39+00:00,1331442152212230145,Storms15HQ
236,1512896974298796039,how tf does one manage uni with depression? i cannot focus on anything im reading and my concentration during lectures is basically non existent,0,4,2022-04-09 20:55:21+00:00,1461862326873862155,papersuzuya
237,1512896973380231175,@aardvarkwizard somehow feels like this when people joke about depression or say  they have been depressed when their plans got canceled or whatever light bs happened to them. meanwhile me feeling like utter trash for months. id rather just say i felt down summer '19 - winter '21,0,0,2022-04-09 20:55:21+00:00,2742779194,snoppskater
238,1512896947191009283,@TrollFootball He really tryna force that kid into depression. Why Oldtraford fgs! 😭,0,1,2022-04-09 20:55:15+00:00,1363139718909747200,lfc_gangsta
239,1512896937783177219,Depression LIES. 😤,0,1,2022-04-09 20:55:12+00:00,2600775714,1dTen
240,1512896937267138560,"@prettyflowerrss I am pretty secure in myself, and I remember all my bouts of Depression and depression like I remember all the food my mom used to make me.",0,1,2022-04-09 20:55:12+00:00,393182663,Stevoi86
241,1512896929621065742,"@frostace3 His calm head is his maturity &amp; even more his severe depression. If he could really control that rage, it wouldn't have overpowered all his values &amp; priorities, everything &amp; everyone he cared about, &amp;even his fundamental conscience &amp; morality, &amp;he wouldn't have done the rumbling.",0,0,2022-04-09 20:55:10+00:00,1390327882438807553,refindreasoning
242,1512896912927559681,I might try to start drawing again once I get the energy to. Depression has been really holding me down lately.,0,0,2022-04-09 20:55:06+00:00,1496027404476760066,Audi892
243,1512896900206313477,#NowPlaying “summer depression” by girl in red on #Anghami https://t.co/v0vz7zda5j,0,0,2022-04-09 20:55:03+00:00,911003611496370179,salmaelmilegy
244,1512896895223533571,post dolly depression https://t.co/7BQyPOngJR,0,1,2022-04-09 20:55:02+00:00,731521711674294272,kunznapper
245,1512896876668141568,"I am at the point in my life where my doctor asked if I am having problems with my weight, anxiety, depression... or anything unhealthy... and I'll just laugh as an answer.",0,0,2022-04-09 20:54:58+00:00,218762112,enzomondejar
246,1512896831906541568,@chandanishere Its called depression,0,1,2022-04-09 20:54:47+00:00,1351647505390432264,Happy2BAlive_
247,1512896829934997512,"Someone mentioned my absences in my TAB, and how it affected my team  which was hilarious because in that very month I wasn’t around because depression was really kicking my ass",0,1,2022-04-09 20:54:47+00:00,2160917199,astuntaday
248,1512896829700165632,"@SuckerCarlson ""Early Depression""",0,0,2022-04-09 20:54:47+00:00,3001311567,Judithhauver
249,1512896818106961920,"Why does it scare transphobes if someone buys estrogen? There's a war ravaging Yemen &amp; Libya, hemorrhaging famine, deepening drought, depression en masse, but your concern is someone's legal right to identify &amp; medicate accordingly. It's stunning how screwed we are as a species.",0,1,2022-04-09 20:54:44+00:00,2304111487,A_Daneshzadeh
